transaction_id,investor_id,investor_name,state,kyc_status,scheme_code,scheme_name,transaction_type,transaction_date,amount,units
TX0001357,INV00369,Investor_369,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2024-06-18,10000.0,67.1094
TX0001358,INV00370,Investor_370,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,Lumpsum,2023-04-05,132642.2,851.0805
TX0001359,INV00370,Investor_370,Gujarat,KYC_VERIFIED,120503,ICICI Bluechip Direct,Lumpsum,2023-03-21,38497.06,230.4525
TX0001360,INV00370,Investor_370,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,Redemption,2023-07-12,24638.46,139.8639
TX0001361,INV00370,Investor_370,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2023-11-16,354547.67,3206.6595
TX0001362,INV00370,Investor_370,Gujarat,KYC_VERIFIED,120503,ICICI Bluechip Direct,Lumpsum,2024-01-08,193402.3,1607.639
TX0001363,INV00370,Investor_370,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,Lumpsum,2023-03-12,139641.38,746.8127
TX0001364,INV00371,Investor_371,Karnataka,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2023-09-04,500.0,4.861
TX0001365,INV00372,Investor_372,Uttar Pradesh,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2023-03-28,18044.13,126.1079
TX0001366,INV00372,Investor_372,Uttar Pradesh,KYC_VERIFIED,118632,Nippon India Large Cap Direct,sip,2024-03-27,2000.0,14.4663
TX0001367,INV00372,Investor_372,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,Lumpsum,2023-10-29,95535.37,594.3294
TX0001368,INV00373,Investor_373,Uttar Pradesh,KYC_VERIFIED,119551,SBI Bluechip Direct,Lumpsum,2023-04-24,110570.3,873.2601
TX0001369,INV00373,Investor_373,Uttar Pradesh,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2023-04-14,14135.24,100.6383
TX0001370,INV00373,Investor_373,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2023-08-14,2000.0,16.6172
TX0001371,INV00373,Investor_373,Uttar Pradesh,KYC_VERIFIED,125497,HDFC Top 100 Direct,lumpsum,2023-10-22,367207.25,2159.4441
TX0001372,INV00373,Investor_373,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,lumpsum,2023-09-02,85946.05,645.1654
TX0001373,INV00373,Investor_373,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2023-01-14,5000.0,25.3245
TX0001374,INV00374,Investor_374,Karnataka,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2024-04-30,291996.27,2632.053
TX0001375,INV00375,Investor_375,Maharashtra,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2024-05-30,8781.58,67.3123
TX0001376,INV00375,Investor_375,Maharashtra,KYC_VERIFIED,125497,HDFC Top 100 Direct,LUMPSUM,2024-04-08,245840.26,1477.9307
TX0001377,INV00375,Investor_375,Maharashtra,KYC_VERIFIED,118632,Nippon India Large Cap Direct,LUMPSUM,2024-04-14,7766.97,41.0653
TX0001378,INV00376,Investor_376,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,redemption,2023-01-22,7821.07,39.2213
TX0001379,INV00376,Investor_376,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,REDEMPTION,2023-02-01,12596.21,92.6587
TX0001380,INV00376,Investor_376,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2023-07-18,5000.0,26.6362
TX0001381,INV00377,Investor_377,Uttar Pradesh,KYC_PENDING,120841,Kotak Bluechip Direct,Sip,2023-09-29,2000.0,14.1114
TX0001382,INV00377,Investor_377,Uttar Pradesh,KYC_PENDING,118632,Nippon India Large Cap Direct,lumpsum,2023-07-15,21508.89,133.3994
TX0001383,INV00377,Investor_377,Uttar Pradesh,KYC_PENDING,119092,Axis Bluechip Direct,REDEMPTION,2023-12-22,14776.22,87.6653
TX0001384,INV00377,Investor_377,Uttar Pradesh,KYC_PENDING,119092,Axis Bluechip Direct,Sip,2024-06-19,2000.0,15.3416
TX0001385,INV00378,Investor_378,Gujarat,KYC_VERIFIED,119551,SBI Bluechip Direct,REDEMPTION,2023-02-11,11257.6,75.6373
TX0001386,INV00378,Investor_378,Gujarat,KYC_VERIFIED,119551,SBI Bluechip Direct,Redemption,2023-12-27,-33182.54,0.0
TX0001387,INV00378,Investor_378,Gujarat,KYC_VERIFIED,118632,Nippon India Large Cap Direct,lumpsum,2024-05-29,332997.67,3066.2671
TX0001388,INV00379,Investor_379,Gujarat,KYC_VERIFIED,120503,ICICI Bluechip Direct,Redemption,2023-03-24,14894.7,119.2789
TX0001389,INV00379,Investor_379,Gujarat,KYC_VERIFIED,125497,HDFC Top 100 Direct,Redemption,2024-03-08,20256.12,105.49
TX0001390,INV00379,Investor_379,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,lumpsum,2023-06-27,282389.9,1789.3533
TX0001391,INV00379,Investor_379,Gujarat,KYC_VERIFIED,125497,HDFC Top 100 Direct,Lumpsum,2023-09-14,68709.69,632.9202
TX0001392,INV00379,Investor_379,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2023-07-07,19110.31,167.839
TX0001393,INV00379,Investor_379,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2024-05-30,467505.03,3274.6034
TX0001394,INV00380,Investor_380,Rajasthan,KYC_REJECTED,119551,SBI Bluechip Direct,redemption,2023-01-28,47895.84,296.5304
TX0001395,INV00380,Investor_380,Rajasthan,KYC_REJECTED,118632,Nippon India Large Cap Direct,Lumpsum,2024-06-08,187182.46,996.8151
TX0001396,INV00380,Investor_380,Rajasthan,KYC_REJECTED,119551,SBI Bluechip Direct,Redemption,2023-05-09,-20445.64,0.0
TX0001397,INV00380,Investor_380,Rajasthan,KYC_REJECTED,120841,Kotak Bluechip Direct,REDEMPTION,2023-02-25,4690.63,42.3706
TX0001398,INV00381,Investor_381,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2023-12-06,43283.55,286.4903
TX0001399,INV00381,Investor_381,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,sip,2023-07-29,10000.0,66.876
TX0001400,INV00381,Investor_381,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,Sip,2023-11-05,2000.0,11.0765
TX0001401,INV00382,Investor_382,Kerala,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2023-06-06,10000.0,80.1792
TX0001402,INV00383,Investor_383,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,Redemption,2023-02-26,46339.2,391.3639
TX0001403,INV00383,Investor_383,Karnataka,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2023-09-24,41173.48,254.6039
TX0001404,INV00383,Investor_383,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2023-01-23,1000.0,8.0601
TX0001405,INV00383,Investor_383,Karnataka,KYC_VERIFIED,120841,Kotak Bluechip Direct,redemption,2023-07-25,24069.84,122.8623
TX0001406,INV00383,Investor_383,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2023-10-09,196203.42,1384.7407
TX0001407,INV00384,Investor_384,Rajasthan,KYC_VERIFIED,119092,Axis Bluechip Direct,SIP,2024-02-03,500.0,3.0295
TX0001408,INV00384,Investor_384,Rajasthan,KYC_VERIFIED,125497,HDFC Top 100 Direct,Purchase,2024-03-31,22273.27,151.7349
TX0001409,INV00384,Investor_384,Rajasthan,KYC_VERIFIED,125497,HDFC Top 100 Direct,REDEMPTION,2023-10-11,951.44,5.1125
TX0001410,INV00385,Investor_385,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,Redemption,2024-06-09,3606.91,20.9801
TX0001411,INV00385,Investor_385,Tamil Nadu,KYC_VERIFIED,118632,Nippon India Large Cap Direct,REDEMPTION,2023-05-24,14277.84,102.4288
TX0001412,INV00385,Investor_385,Tamil Nadu,KYC_VERIFIED,125497,HDFC Top 100 Direct,REDEMPTION,2024-01-21,48146.47,281.8055
TX0001413,INV00385,Investor_385,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,redemption,2023-09-23,6906.39,51.2307
TX0001414,INV00385,Investor_385,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,Redemption,2023-03-11,2723.99,24.8417
TX0001415,INV00385,Investor_385,Tamil Nadu,KYC_VERIFIED,119551,SBI Bluechip Direct,REDEMPTION,2024-05-02,16521.14,86.1702
TX0001416,INV00386,Investor_386,Tamil Nadu,KYC_VERIFIED,125497,HDFC Top 100 Direct,Redemption,2024-03-06,46157.6,444.9276
TX0001417,INV00386,Investor_386,Tamil Nadu,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2024-03-28,2000.0,10.3974
TX0001418,INV00387,Investor_387,Telangana,KYC_VERIFIED,119092,Axis Bluechip Direct,Sip,2023-07-24,1000.0,7.7755
TX0001419,INV00387,Investor_387,Telangana,KYC_VERIFIED,120503,ICICI Bluechip Direct,Sip,2024-03-20,10000.0,63.2068
TX0001420,INV00387,Investor_387,Telangana,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2023-07-28,500.0,3.6777
TX0001421,INV00387,Investor_387,Telangana,KYC_VERIFIED,119092,Axis Bluechip Direct,Purchase,2023-03-15,171014.94,989.5074
TX0001422,INV00388,Investor_388,Uttar Pradesh,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2024-05-27,17929.25,157.568
TX0001423,INV00388,Investor_388,Uttar Pradesh,KYC_VERIFIED,119551,SBI Bluechip Direct,REDEMPTION,2024-03-13,31460.8,279.1076
TX0001424,INV00389,Investor_389,Uttar Pradesh,KYC_VERIFIED,119092,Axis Bluechip Direct,Lumpsum,2023-02-22,301143.3,1551.7911
TX0001425,INV00390,Investor_390,Gujarat,KYC_VERIFIED,119551,SBI Bluechip Direct,Sip,2023-10-22,500.0,3.2943
TX0001426,INV00390,Investor_390,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,redemption,2023-11-16,20261.37,182.3912
TX0001427,INV00390,Investor_390,Gujarat,KYC_VERIFIED,119092,Axis Bluechip Direct,lumpsum,2023-01-31,17105.09,90.5976
TX0001428,INV00391,Investor_391,Maharashtra,KYC_VERIFIED,125497,HDFC Top 100 Direct,LUMPSUM,2023-03-05,118572.98,622.6513
TX0001429,INV00391,Investor_391,Maharashtra,KYC_VERIFIED,125497,HDFC Top 100 Direct,sip,2023-12-21,500.0,3.1009
TX0001430,INV00391,Investor_391,Maharashtra,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2024-05-05,47356.73,457.2878
TX0001431,INV00391,Investor_391,Maharashtra,KYC_VERIFIED,120841,Kotak Bluechip Direct,Lumpsum,2023-12-25,216326.27,1097.2865
TX0001432,INV00391,Investor_391,Maharashtra,KYC_VERIFIED,119551,SBI Bluechip Direct,sip,2023-01-27,1000.0,5.9455
TX0001433,INV00392,Investor_392,Maharashtra,KYC_VERIFIED,119092,Axis Bluechip Direct,Redemption,2023-05-09,21771.07,151.4032
TX0001434,INV00393,Investor_393,Kerala,KYC_REJECTED,118632,Nippon India Large Cap Direct,Lumpsum,2023-12-18,218825.89,1377.4612
TX0001435,INV00393,Investor_393,Kerala,KYC_REJECTED,120503,ICICI Bluechip Direct,Redemption,2023-02-16,-49551.47,0.0
TX0001436,INV00393,Investor_393,Kerala,KYC_REJECTED,119551,SBI Bluechip Direct,SIP,2023-02-28,1000.0,7.6096
TX0001437,INV00394,Investor_394,Kerala,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Sip,2024-02-12,5000.0,46.4521
TX0001438,INV00394,Investor_394,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,Lumpsum,2024-05-21,352922.34,1898.6976
TX0001439,INV00395,Investor_395,West Bengal,KYC_VERIFIED,120841,Kotak Bluechip Direct,lumpsum,2023-09-08,263895.25,1755.2699
TX0001440,INV00395,Investor_395,West Bengal,KYC_VERIFIED,119551,SBI Bluechip Direct,LUMPSUM,2024-02-25,353045.34,2933.3546
TX0001441,INV00395,Investor_395,West Bengal,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2023-08-25,15594.49,90.4075
TX0001442,INV00396,Investor_396,Delhi,KYC_VERIFIED,125497,HDFC Top 100 Direct,REDEMPTION,2024-04-09,47675.73,375.3112
TX0001443,INV00396,Investor_396,Delhi,KYC_VERIFIED,120841,Kotak Bluechip Direct,Redemption,2023-11-04,41445.35,257.4649
TX0001444,INV00397,Investor_397,West Bengal,KYC_VERIFIED,119092,Axis Bluechip Direct,REDEMPTION,2023-02-15,11610.2,75.7603
TX0001445,INV00397,Investor_397,West Bengal,KYC_VERIFIED,125497,HDFC Top 100 Direct,lumpsum,2023-02-02,271233.03,1685.9974
TX0001446,INV00397,Investor_397,West Bengal,KYC_VERIFIED,118632,Nippon India Large Cap Direct,lumpsum,2023-08-10,378868.86,2641.9022
TX0001447,INV00397,Investor_397,West Bengal,KYC_VERIFIED,119092,Axis Bluechip Direct,sip,2023-04-22,10000.0,59.5958
TX0001448,INV00398,Investor_398,Uttar Pradesh,KYC_VERIFIED,125497,HDFC Top 100 Direct,Purchase,2024-06-15,130790.25,656.3755
TX0001449,INV00398,Investor_398,Uttar Pradesh,KYC_VERIFIED,120503,ICICI Bluechip Direct,Sip,2023-01-16,2000.0,18.4241
TX0001450,INV00398,Investor_398,Uttar Pradesh,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2023-10-30,17207.85,126.3708
TX0001451,INV00398,Investor_398,Uttar Pradesh,KYC_VERIFIED,125497,HDFC Top 100 Direct,lumpsum,2023-01-13,63028.9,498.4423
TX0001452,INV00398,Investor_398,Uttar Pradesh,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2024-04-18,-1354.7,0.0
TX0001453,INV00399,Investor_399,Telangana,KYC_VERIFIED,120503,ICICI Bluechip Direct,Redemption,2023-03-01,29188.73,188.1386
TX0001454,INV00399,Investor_399,Telangana,KYC_VERIFIED,119551,SBI Bluechip Direct,REDEMPTION,2023-07-04,13271.34,88.7757
TX0001455,INV00399,Investor_399,Telangana,KYC_VERIFIED,120503,ICICI Bluechip Direct,Sip,2023-05-31,10000.0,60.4375
TX0001456,INV00399,Investor_399,Telangana,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2024-03-26,29204.59,275.3039
TX0001457,INV00399,Investor_399,Telangana,KYC_VERIFIED,125497,HDFC Top 100 Direct,lumpsum,2023-09-21,9042.97,58.7038
TX0001458,INV00400,Investor_400,Maharashtra,KYC_VERIFIED,119551,SBI Bluechip Direct,SIP,2024-06-03,5000.0,41.5268
TX0001459,INV00400,Investor_400,Maharashtra,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2024-03-01,36625.19,357.4254
TX0001460,INV00400,Investor_400,Maharashtra,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2023-12-10,487574.32,2510.0615
TX0001461,INV00401,Investor_401,Gujarat,KYC_VERIFIED,118632,Nippon India Large Cap Direct,sip,2023-10-25,1000.0,6.2149
TX0001462,INV00401,Investor_401,Gujarat,KYC_VERIFIED,118632,Nippon India Large Cap Direct,redemption,2024-06-04,39281.62,284.889
TX0001463,INV00402,Investor_402,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,Redemption,2023-03-22,47781.38,305.2339
TX0001464,INV00402,Investor_402,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,redemption,2024-03-04,27178.89,151.1445
TX0001465,INV00402,Investor_402,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2024-06-21,26256.63,166.683
TX0001466,INV00402,Investor_402,Kerala,KYC_VERIFIED,120503,ICICI Bluechip Direct,LUMPSUM,2023-09-06,399703.97,3039.9984
TX0001467,INV00402,Investor_402,Kerala,KYC_VERIFIED,119551,SBI Bluechip Direct,Lumpsum,2024-03-31,366666.37,2712.0602
TX0001468,INV00402,Investor_402,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,SIP,2024-01-06,5000.0,35.2398
TX0001469,INV00403,Investor_403,Kerala,KYC_PENDING,120841,Kotak Bluechip Direct,Lumpsum,2024-02-22,337378.46,1878.6499
TX0001470,INV00403,Investor_403,Kerala,KYC_PENDING,118632,Nippon India Large Cap Direct,LUMPSUM,2023-05-01,41671.47,264.4109
TX0001471,INV00404,Investor_404,Tamil Nadu,KYC_PENDING,119551,SBI Bluechip Direct,Sip,2023-05-04,5000.0,25.9051
TX0001472,INV00404,Investor_404,Tamil Nadu,KYC_PENDING,125497,HDFC Top 100 Direct,SIP,2023-05-10,500.0,4.2847
TX0001473,INV00404,Investor_404,Tamil Nadu,KYC_PENDING,119551,SBI Bluechip Direct,Sip,2024-06-11,10000.0,73.8352
TX0001474,INV00404,Investor_404,Tamil Nadu,KYC_PENDING,119092,Axis Bluechip Direct,redemption,2023-09-05,35743.18,188.2851
TX0001475,INV00405,Investor_405,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,sip,2023-03-17,2000.0,12.2637
TX0001476,INV00406,Investor_406,Rajasthan,KYC_VERIFIED,125497,HDFC Top 100 Direct,Sip,2023-07-07,10000.0,92.2688
TX0001477,INV00406,Investor_406,Rajasthan,KYC_VERIFIED,119551,SBI Bluechip Direct,Purchase,2024-01-14,337279.64,2866.2638
TX0001478,INV00406,Investor_406,Rajasthan,KYC_VERIFIED,125497,HDFC Top 100 Direct,Purchase,2023-10-14,472439.28,3522.7292
TX0001479,INV00406,Investor_406,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,redemption,2024-06-21,29201.5,220.7552
TX0001480,INV00407,Investor_407,Telangana,KYC_VERIFIED,119551,SBI Bluechip Direct,Lumpsum,2024-03-16,260048.35,2365.223
TX0001481,INV00407,Investor_407,Telangana,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Sip,2023-05-02,2000.0,10.6081
TX0001482,INV00408,Investor_408,Gujarat,KYC_PENDING,120841,Kotak Bluechip Direct,SIP,2023-08-26,2000.0,10.8767
TX0001483,INV00408,Investor_408,Gujarat,KYC_PENDING,120503,ICICI Bluechip Direct,sip,2023-02-10,10000.0,67.1878
TX0001484,INV00408,Investor_408,Gujarat,KYC_PENDING,119551,SBI Bluechip Direct,LUMPSUM,2023-07-28,141636.92,980.3052
TX0001485,INV00409,Investor_409,Delhi,KYC_PENDING,119551,SBI Bluechip Direct,SIP,2024-03-31,5000.0,43.9824
TX0001486,INV00409,Investor_409,Delhi,KYC_PENDING,118632,Nippon India Large Cap Direct,SIP,2023-12-29,500.0,4.654
TX0001487,INV00409,Investor_409,Delhi,KYC_PENDING,120503,ICICI Bluechip Direct,redemption,2023-12-10,14167.35,79.7242
TX0001488,INV00410,Investor_410,Telangana,KYC_PENDING,119092,Axis Bluechip Direct,SIP,2024-06-17,2000.0,10.8836
TX0001489,INV00411,Investor_411,Maharashtra,KYC_PENDING,119551,SBI Bluechip Direct,Lumpsum,2023-05-21,293585.34,2455.3874
TX0001490,INV00411,Investor_411,Maharashtra,KYC_PENDING,119092,Axis Bluechip Direct,Sip,2024-05-11,1000.0,8.3433
TX0001491,INV00411,Investor_411,Maharashtra,KYC_PENDING,119551,SBI Bluechip Direct,redemption,2023-08-08,658.29,5.447
TX0001492,INV00411,Investor_411,Maharashtra,KYC_PENDING,120503,ICICI Bluechip Direct,sip,2024-03-04,2000.0,16.1981
TX0001493,INV00411,Investor_411,Maharashtra,KYC_PENDING,118632,Nippon India Large Cap Direct,REDEMPTION,2024-06-27,33018.58,268.0312
TX0001494,INV00411,Investor_411,Maharashtra,KYC_PENDING,118632,Nippon India Large Cap Direct,REDEMPTION,2024-05-16,39938.94,269.6829
TX0001495,INV00412,Investor_412,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,REDEMPTION,2023-11-30,12746.11,65.1537
TX0001496,INV00412,Investor_412,Karnataka,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2023-12-22,5000.0,33.6987
TX0001497,INV00412,Investor_412,Karnataka,KYC_VERIFIED,119092,Axis Bluechip Direct,Purchase,2024-02-26,343923.74,2830.4007
TX0001498,INV00413,Investor_413,Rajasthan,KYC_VERIFIED,118632,Nippon India Large Cap Direct,LUMPSUM,2024-02-26,196297.82,1026.4643
TX0001499,INV00413,Investor_413,Rajasthan,KYC_VERIFIED,118632,Nippon India Large Cap Direct,REDEMPTION,2023-08-13,17322.16,122.8686
TX0001500,INV00413,Investor_413,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,Sip,2024-07-02,1000.0,5.0806
TX0001501,INV00414,Investor_414,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,sip,2023-01-22,5000.0,26.1475
TX0001502,INV00414,Investor_414,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,SIP,2023-02-20,10000.0,50.3723
TX0001503,INV00414,Investor_414,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,Redemption,2023-08-23,14864.28,105.1672
TX0001504,INV00414,Investor_414,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,Lumpsum,2023-01-14,19001.41,172.3451
TX0001505,INV00414,Investor_414,Kerala,KYC_VERIFIED,119092,Axis Bluechip Direct,REDEMPTION,2023-02-13,8268.8,46.6528
TX0001506,INV00415,Investor_415,Tamil Nadu,KYC_VERIFIED,119551,SBI Bluechip Direct,Redemption,2024-02-15,6994.06,64.4663
TX0001507,INV00415,Investor_415,Tamil Nadu,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2024-03-01,1497.63,7.8043
TX0001508,INV00415,Investor_415,Tamil Nadu,KYC_VERIFIED,119551,SBI Bluechip Direct,Purchase,2024-02-05,97947.76,739.9394
TX0001509,INV00415,Investor_415,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,sip,2023-11-06,2000.0,10.1561
TX0001510,INV00415,Investor_415,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2024-01-21,14916.31,95.5563
TX0001511,INV00415,Investor_415,Tamil Nadu,KYC_VERIFIED,119092,Axis Bluechip Direct,lumpsum,2024-06-30,253790.16,1469.0693
TX0001512,INV00416,Investor_416,Telangana,KYC_VERIFIED,119551,SBI Bluechip Direct,REDEMPTION,2023-08-18,29105.03,201.1286
TX0001513,INV00416,Investor_416,Telangana,KYC_VERIFIED,119092,Axis Bluechip Direct,Purchase,2023-04-22,321766.46,1628.5232
TX0001514,INV00416,Investor_416,Telangana,KYC_VERIFIED,119551,SBI Bluechip Direct,redemption,2023-06-23,10780.25,99.459
TX0001515,INV00416,Investor_416,Telangana,KYC_VERIFIED,119092,Axis Bluechip Direct,Purchase,2024-04-29,262179.43,2475.8832
TX0001516,INV00416,Investor_416,Telangana,KYC_VERIFIED,119092,Axis Bluechip Direct,lumpsum,2024-02-26,156416.02,1183.6759
TX0001517,INV00416,Investor_416,Telangana,KYC_VERIFIED,120841,Kotak Bluechip Direct,Purchase,2024-02-21,435842.53,2789.5538
TX0001518,INV00417,Investor_417,West Bengal,KYC_VERIFIED,125497,HDFC Top 100 Direct,Lumpsum,2023-11-26,231224.64,1329.1179
TX0001519,INV00417,Investor_417,West Bengal,KYC_VERIFIED,125497,HDFC Top 100 Direct,SIP,2023-04-18,5000.0,28.4594
TX0001520,INV00417,Investor_417,West Bengal,KYC_VERIFIED,120503,ICICI Bluechip Direct,redemption,2023-05-05,8726.75,83.9868
TX0001521,INV00418,Investor_418,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2023-05-24,37575.17,289.764
TX0001522,INV00418,Investor_418,Rajasthan,KYC_VERIFIED,119092,Axis Bluechip Direct,lumpsum,2023-10-05,261717.57,1585.9549
TX0001523,INV00418,Investor_418,Rajasthan,KYC_VERIFIED,120503,ICICI Bluechip Direct,lumpsum,2024-06-19,342826.91,2500.0991
TX0001524,INV00418,Investor_418,Rajasthan,KYC_VERIFIED,120841,Kotak Bluechip Direct,lumpsum,2024-04-28,231977.2,1348.6025
TX0001525,INV00418,Investor_418,Rajasthan,KYC_VERIFIED,120503,ICICI Bluechip Direct,Sip,2024-06-20,-5000.0,0.0
TX0001526,INV00418,Investor_418,Rajasthan,KYC_VERIFIED,120503,ICICI Bluechip Direct,REDEMPTION,2023-03-10,-49668.86,0.0
TX0001527,INV00419,Investor_419,Tamil Nadu,KYC_VERIFIED,119092,Axis Bluechip Direct,LUMPSUM,2023-04-07,31492.79,233.2017
TX0001528,INV00419,Investor_419,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,Lumpsum,2023-12-20,314782.05,1728.8551
TX0001529,INV00419,Investor_419,Tamil Nadu,KYC_VERIFIED,119092,Axis Bluechip Direct,Purchase,2023-11-10,184270.13,1180.3772
TX0001530,INV00419,Investor_419,Tamil Nadu,KYC_VERIFIED,125497,HDFC Top 100 Direct,Lumpsum,2023-03-21,296726.92,2518.2089
TX0001531,INV00419,Investor_419,Tamil Nadu,KYC_VERIFIED,120841,Kotak Bluechip Direct,SIP,2023-05-10,10000.0,75.1789
TX0001532,INV00420,Investor_420,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,REDEMPTION,2023-08-03,8820.92,80.8266
TX0001533,INV00420,Investor_420,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,Sip,27-05-2023,1000.0,9.2783
TX0001534,INV00420,Investor_420,Kerala,KYC_VERIFIED,119551,SBI Bluechip Direct,Sip,2024-06-07,5000.0,38.386
TX0001535,INV00420,Investor_420,Kerala,KYC_VERIFIED,119551,SBI Bluechip Direct,Lumpsum,2024-02-07,189277.47,1442.9256
TX0001536,INV00420,Investor_420,Kerala,KYC_VERIFIED,120841,Kotak Bluechip Direct,LUMPSUM,2024-06-27,40021.63,343.2044
TX0001537,INV00420,Investor_420,Kerala,KYC_VERIFIED,125497,HDFC Top 100 Direct,lumpsum,2023-05-27,420098.18,2348.2749
TX0001538,INV00421,Investor_421,Karnataka,KYC_VERIFIED,125497,HDFC Top 100 Direct,LUMPSUM,2023-07-02,13622.48,81.5698
TX0001539,INV00421,Investor_421,Karnataka,KYC_VERIFIED,125497,HDFC Top 100 Direct,Redemption,2023-08-07,31040.22,260.6267
TX0001540,INV00421,Investor_421,Karnataka,KYC_VERIFIED,118632,Nippon India Large Cap Direct,Sip,2023-01-11,1000.0,9.9442
TX0001541,INV00421,Investor_421,Karnataka,KYC_VERIFIED,118632,Nippon India Large Cap Direct,LUMPSUM,2023-04-07,455609.34,4497.6487
TX0001542,INV00422,Investor_422,Gujarat,KYC_VERIFIED,125497,HDFC Top 100 Direct,REDEMPTION,2024-02-12,2673.91,16.4521
TX0001543,INV00422,Investor_422,Gujarat,KYC_VERIFIED,120841,Kotak Bluechip Direct,sip,2024-04-27,10000.0,67.868
TX0001544,INV00422,Investor_422,Gujarat,KYC_VERIFIED,125497,HDFC Top 100 Direct,redemption,2023-04-17,2390.58,20.7301
TX0001545,INV00423,Investor_423,Delhi,KYC_PENDING,119551,SBI Bluechip Direct,Redemption,2023-05-03,3274.38,29.8356
TX0001546,INV00423,Investor_423,Delhi,KYC_PENDING,120841,Kotak Bluechip Direct,lumpsum,2023-07-18,327897.51,1961.1202
TX0001547,INV00424,Investor_424,Telangana,KYC_PENDING,120841,Kotak Bluechip Direct,LUMPSUM,2024-06-12,8071.44,48.398
